name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,videoId,customerFavourite,marketingLabel,bottomBadges,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,fpacPriceMax,fpacPriceMin,fpacCoupon,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,channelMessage,upperLeftBadge,imagesInfo.colorizedImageId,ppShotType,product_url,date_scraped,search_term
Le Vian® Earrings featuring 3/8 CT. Chocolate Diamonds® 1 3/8 CT. Nude Diamonds™ set in 14K Vanilla Gold®,ppr5008264773,,,3208.32,3208.32,4583.32,4583.32,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: Si2-I1', 'Earring Back: Lever Back', 'Setting: Prong']",0.0,0.0,SALE,False,False,67930000018,USD,levian corp,,/p/le-vian-earrings-featuring-3-8-ct-chocolate-diamonds-1-3-8-ct-nude-diamonds-set-in-14k-vanilla-gold/ppr5008264773?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,679,True,2566.65,2566.65,STAYWARM,False,False,2022-07-25T15:05:03,DP0722202209090487M.tif,DP0722202209090589M.tif,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/le-vian-earrings-featuring-3-8-ct-chocolate-diamonds-1-3-8-ct-nude-diamonds-set-in-14k-vanilla-gold/ppr5008264773?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 2 CT. T.W. Lab Grown White Diamond Sterling Silver 23.8mm Hoop Earrings,ppr5008394902,5.0,1.0,1399.99,1399.99,1999.98,1999.98,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Diamond Clarity: I2-I3', 'Earring Back: Hinged', 'Setting: Multi-Setting', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29326490018,USD,more brands,,/p/womens-2-ct-tw-lab-grown-white-diamond-sterling-silver-238mm-hoop-earrings/ppr5008394902?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,1119.99,1119.99,STAYWARM,False,False,2023-09-28T22:02:40,DP0928202311024720M.tif,DP0928202311024823M.tif,,,,,https://www.jcpenney.com/p/womens-2-ct-tw-lab-grown-white-diamond-sterling-silver-238mm-hoop-earrings/ppr5008394902?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1/3 CT. T.W. Natural White Diamond 10K Gold 14mm Hoop Earrings,ppr5008113863,,,1281.88,1281.88,1831.25,1831.25,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: I2-I3', 'Earring Back: Hinged', 'Setting: Prong']",0.0,0.0,SALE,False,False,27098940018,USD,more brands,,/p/womens-1-3-ct-tw-natural-white-diamond-10k-gold-14mm-hoop-earrings/ppr5008113863?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,1025.5,1025.5,STAYWARM,False,False,2021-04-23T22:04:28,DP0423202109010171M.tif,,available online only,,,,https://www.jcpenney.com/p/womens-1-3-ct-tw-natural-white-diamond-10k-gold-14mm-hoop-earrings/ppr5008113863?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1 CT. T.W. Natural White Diamond 10K White Gold 24mm Hoop Earrings,ppr5007961205,,,1341.66,1341.66,1916.65,1916.65,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Hinged', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: K']",0.0,0.0,SALE,False,False,27088310018,USD,more brands,,/p/womens-1-ct-tw-natural-white-diamond-10k-white-gold-24mm-hoop-earrings/ppr5007961205?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,1073.32,1073.32,STAYWARM,False,False,2020-01-16T22:02:34,DP0124202007035384M.tif,DP0124202007035391M.tif,available online only,,,,https://www.jcpenney.com/p/womens-1-ct-tw-natural-white-diamond-10k-white-gold-24mm-hoop-earrings/ppr5007961205?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(F / Si2) 1/2 CT. T.W. Lab Grown White Diamond 10K White Gold 5.6mm Stud Earrings,ppr5008444786,,,729.16,845.82,1041.65,1208.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: Si2', 'Earring Back: Friction', 'Setting: Prong', 'Stone Cut: Princess, Round', 'Stone Millimeter Measurement: 3.1 Mm Width, 3.1 Mm Length']",0.0,0.0,SALE,False,False,27078350018,USD,more brands,"[{'colorName': 'Yellow', 'swatchImageId': 'DP1115202411294539S.tif', 'colorizedImageId': 'DP0501202407112853M.tif', 'colorSeqNum': 1, 'skuId': '27079000018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0501202407112955M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407374211M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407374109M.tif', 'colorSeq': 2}]}, {'colorName': 'White', 'swatchImageId': 'DP1115202411290871S.tif', 'colorizedImageId': 'DP0501202407072414M.tif', 'colorSeqNum': 2, 'skuId': '27078350018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0501202407072517M.tif', 'colorSeq': 0}, {'imgId': 'DP0521202407352755M.tif', 'colorSeq': 1}, {'imgId': 'DP0521202407352654M.tif', 'colorSeq': 2}]}]",/p/f-si2-1-2-ct-tw-lab-grown-white-diamond-10k-white-gold-56mm-stud-earrings/ppr5008444786?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,676.65,583.32,STAYWARM,False,False,2024-05-01T22:02:34,DP0501202407112853M.tif,DP0501202407112955M.tif,available online only,,,,https://www.jcpenney.com/p/f-si2-1-2-ct-tw-lab-grown-white-diamond-10k-white-gold-56mm-stud-earrings/ppr5008444786?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Limited Quantities! Diamond Accent Genuine Black Onyx Sterling Silver 10.4mm Heart Stud Earrings,ppr5008643133,,,443.47,443.47,443.47,443.47,ORIGINAL,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I2-I3', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Heart']",0.0,0.0,ORIGINAL,False,False,24729080018,USD,more brands,"[{'colorName': 'Onyx', 'swatchImageId': 'DP1218202507122058S.tif', 'colorizedImageId': 'DP1218202507121635M.tif', 'colorSeqNum': 1, 'skuId': '24729080018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1218202507121955M.tif', 'colorSeq': 0}, {'imgId': 'DP1218202507121745M.tif', 'colorSeq': 1}, {'imgId': 'DP1218202507121850M.tif', 'colorSeq': 2}]}]",/p/limited-quantities-diamond-accent-genuine-black-onyx-sterling-silver-104mm-heart-stud-earrings/ppr5008643133?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,247,True,354.77,354.77,STAYWARM,False,False,2025-12-18T22:04:21,DP1218202507121635M.tif,DP1218202507121955M.tif,available online only,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/limited-quantities-diamond-accent-genuine-black-onyx-sterling-silver-104mm-heart-stud-earrings/ppr5008643133?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1 CT. T.W. Lab Grown White Diamond 14K White Gold Round Stud Earrings,ppr5008548792,,,1166.65,1166.65,2083.32,2083.32,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: Vs2', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round']",0.0,0.0,SALE,False,False,27123120018,USD,more brands,"[{'colorName': 'White', 'swatchImageId': 'DP0605202507084502S.tif', 'colorizedImageId': 'DP0605202507084083M.tif', 'colorSeqNum': 1, 'skuId': '27123120018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0605202507084397M.tif', 'colorSeq': 0}, {'imgId': 'DP0605202507084187M.tif', 'colorSeq': 1}, {'imgId': 'DP0605202507084292M.tif', 'colorSeq': 2}]}]",/p/1-ct-tw-lab-grown-white-diamond-14k-white-gold-round-stud-earrings/ppr5008548792?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,933.32,933.32,STAYWARM,False,False,2025-06-26T21:17:16,DP0605202507084083M.tif,DP0605202507084397M.tif,,,,,https://www.jcpenney.com/p/1-ct-tw-lab-grown-white-diamond-14k-white-gold-round-stud-earrings/ppr5008548792?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
3/4 CT. T.W. Natural White Diamond 10K White Gold 9.7mm Square Stud Earrings,ppr5008259744,,,1604.16,1604.16,2291.65,2291.65,SALE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: I2', 'Earring Back: Friction', 'Setting: Invisible']",0.0,0.0,SALE,False,False,27650650018,USD,more brands,,/p/3-4-ct-tw-natural-white-diamond-10k-white-gold-97mm-square-stud-earrings/ppr5008259744?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,276,True,1283.32,1283.32,STAYWARM,False,False,2022-09-13T22:03:04,DP0913202207101039M.tif,DP0523202415184272M.tif,,,,,https://www.jcpenney.com/p/3-4-ct-tw-natural-white-diamond-10k-white-gold-97mm-square-stud-earrings/ppr5008259744?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/2 CT. T.W. Natural White Diamond 10K Rose Gold 10.5mm Stud Earrings,ppr5007960991,,,802.07,802.07,1145.81,1145.81,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Friction', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: K']",0.0,0.0,SALE,False,False,27088180018,USD,more brands,"[{'colorName': 'Rose', 'swatchImageId': 'DP0315202507044181S.tif', 'colorizedImageId': 'DP0124202007035272M.tif', 'colorSeqNum': 1, 'skuId': '27088180018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0124202007035278M.tif', 'colorSeq': 0}, {'imgId': 'DP0124202007035275M.tif', 'colorSeq': 1}, {'imgId': 'DP0523202411040130M.tif', 'colorSeq': 2}]}]",/p/1-2-ct-tw-natural-white-diamond-10k-rose-gold-105mm-stud-earrings/ppr5007960991?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,641.65,641.65,STAYWARM,False,False,2020-01-16T22:02:33,DP0124202007035272M.tif,DP0124202007035278M.tif,available online only,,,,https://www.jcpenney.com/p/1-2-ct-tw-natural-white-diamond-10k-rose-gold-105mm-stud-earrings/ppr5007960991?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
1/5 CT. Natural White Diamond Sterling Silver 10.6mm Pear Stud Earrings,ppr5007853182,,,379.16,379.16,541.65,541.65,SALE,False,False,,False,,,False,original,False,True,"['Features: Quick Ship', 'Diamond Clarity: I3', 'Earring Back: Post', 'Setting: Nick', 'Shape: Pear']",0.0,0.0,SALE,False,False,29394920018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507104886S.tif', 'colorizedImageId': 'DP0222201915043103M.tif', 'colorSeqNum': 1, 'skuId': '29394920018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0222201915043117M.tif', 'colorSeq': 1}, {'imgId': 'DP0607201911022045M.tif', 'colorSeq': 2}, {'imgId': 'DP0222201915043108M.tif', 'colorSeq': 3}]}]",/p/1-5-ct-natural-white-diamond-sterling-silver-106mm-pear-stud-earrings/ppr5007853182?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,303.32,303.32,STAYWARM,False,False,2019-02-23T00:00:00,DP0222201915043103M.tif,DP0222201915043117M.tif,available online only,,,,https://www.jcpenney.com/p/1-5-ct-natural-white-diamond-sterling-silver-106mm-pear-stud-earrings/ppr5007853182?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Le Vian® Grand Sample Sale™ Chocolate Diamonds® & Vanilla Diamonds® Earrings set in 14K Vanilla Gold®,ppr5007787545,,,2100.0,2100.0,4705.64,4705.64,CLEARANCE,False,False,,False,,,False,original,False,True,"['# Pieces In Set: 1 Pair', 'Features: Quick Ship', 'Diamond Clarity: Si2', 'Stone Cut: Round', 'Diamond Color: H-I']",55.0,55.0,CLEARANCE,False,False,23746020018,USD,le vian grand sample sale,,/p/le-vian-grand-sample-sale-chocolate-diamonds-vanilla-diamonds-earrings-set-in-14k-vanilla-gold/ppr5007787545?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,237,True,,,,False,False,2019-01-05T00:00:00,DP1205201813014561M.tif,,,,,,https://www.jcpenney.com/p/le-vian-grand-sample-sale-chocolate-diamonds-vanilla-diamonds-earrings-set-in-14k-vanilla-gold/ppr5007787545?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens Gemstone & 1/10 CT. T.W. Natural Diamond 10K Gold Oval Drop Earrings,ppr5008491873,,,874.99,1020.82,1249.98,1458.32,SALE,False,False,,False,,,False,original,False,True,"['Features: Certified Rubies', 'Diamond Clarity: I2-I3', 'Earring Back: Post', 'Setting: Prong', 'Shape: Oval']",0.0,0.0,SALE,False,False,26643640018,USD,more brands,"[{'colorName': 'Emerald', 'swatchImageId': 'DP1203202407072039S.tif', 'colorizedImageId': 'DP1203202407071530M.tif', 'colorSeqNum': 1, 'skuId': '26643660018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1203202407071835M.tif', 'colorSeq': 0}, {'imgId': 'DP1203202407071733M.tif', 'colorSeq': 1}, {'imgId': 'DP1203202407071632M.tif', 'colorSeq': 2}]}, {'colorName': 'Ruby', 'swatchImageId': 'DP1203202407070818S.tif', 'colorizedImageId': 'DP1203202407070310M.tif', 'colorSeqNum': 2, 'skuId': '26643640018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1203202407070615M.tif', 'colorSeq': 0}, {'imgId': 'DP1203202407070513M.tif', 'colorSeq': 1}, {'imgId': 'DP1203202407070412M.tif', 'colorSeq': 2}]}, {'colorName': 'Blue Sapphire', 'swatchImageId': 'DP1203202407071429S.tif', 'colorizedImageId': 'DP1203202407070920M.tif', 'colorSeqNum': 3, 'skuId': '26643650018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1203202407071225M.tif', 'colorSeq': 0}, {'imgId': 'DP1203202407071124M.tif', 'colorSeq': 1}, {'imgId': 'DP1203202407071022M.tif', 'colorSeq': 2}]}]",/p/womens-gemstone-1-10-ct-tw-natural-diamond-10k-gold-oval-drop-earrings/ppr5008491873?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,266,True,816.65,699.99,STAYWARM,False,False,2024-11-20T11:04:44,DP1203202407071530M.tif,DP1203202407071835M.tif,available online only,,,,https://www.jcpenney.com/p/womens-gemstone-1-10-ct-tw-natural-diamond-10k-gold-oval-drop-earrings/ppr5008491873?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens Oval-cut Gemstone & 3/4 CT. T.W. Lab-Grown Diamond 10K Gold Drop Earrings,ppr5008491835,,,1604.16,1604.16,2291.65,2291.65,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: Vs1', 'Earring Back: Screw Back Post', 'Setting: Prong', 'Shape: Oval', 'Stone Cut: Oval']",0.0,0.0,SALE,False,False,26642870018,USD,more brands,"[{'colorName': 'Emerald', 'swatchImageId': 'DP1127202407065021S.tif', 'colorizedImageId': 'DP1127202407064614M.tif', 'colorSeqNum': 1, 'skuId': '26642870018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1127202407064920M.tif', 'colorSeq': 0}, {'imgId': 'DP1127202407064512M.tif', 'colorSeq': 1}, {'imgId': 'DP1129202407030441M.tif', 'colorSeq': 2}]}, {'colorName': 'Ruby', 'swatchImageId': 'DP1127202407063801S.tif', 'colorizedImageId': 'DP1127202407063394M.tif', 'colorSeqNum': 2, 'skuId': '26642850018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1127202407063699M.tif', 'colorSeq': 0}, {'imgId': 'DP1127202407063292M.tif', 'colorSeq': 1}, {'imgId': 'DP1127202407063598M.tif', 'colorSeq': 2}]}, {'colorName': 'Blue Sapphire', 'swatchImageId': 'DP1127202407064410S.tif', 'colorizedImageId': 'DP1127202407064004M.tif', 'colorSeqNum': 3, 'skuId': '26642860018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1127202407064309M.tif', 'colorSeq': 0}, {'imgId': 'DP1127202407063902M.tif', 'colorSeq': 1}, {'imgId': 'DP1129202407030238M.tif', 'colorSeq': 2}]}]",/p/womens-oval-cut-gemstone-3-4-ct-tw-lab-grown-diamond-10k-gold-drop-earrings/ppr5008491835?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,266,True,1283.32,1283.32,STAYWARM,False,False,2024-11-20T11:04:38,DP1127202407064614M.tif,DP1127202407064920M.tif,available online only,,,,https://www.jcpenney.com/p/womens-oval-cut-gemstone-3-4-ct-tw-lab-grown-diamond-10k-gold-drop-earrings/ppr5008491835?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(H-I / I1) Womens 1 CT. T.W. Lab Grown White Diamond 10K Gold Drop Earrings,ppr5008395466,1.0,1.0,999.98,999.98,1999.98,1999.98,SALE,False,False,,False,BONUS BUY!,,False,original,False,True,"['Features: Diamond Bezel, Certified Diamonds, Quick Ship', 'Diamond Clarity: I1', 'Earring Back: Post', 'Setting: Multi-Setting', 'Shape: Linear']",0.0,0.0,SALE,False,False,27012930174,USD,more brands,,/p/h-i-i1-womens-1-ct-tw-lab-grown-white-diamond-10k-gold-drop-earrings/ppr5008395466?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,270,True,799.98,799.98,STAYWARM,False,False,2023-11-20T07:05:19,DP1129202307065668M.tif,DP1129202307065772M.tif,available online only,,,,https://www.jcpenney.com/p/h-i-i1-womens-1-ct-tw-lab-grown-white-diamond-10k-gold-drop-earrings/ppr5008395466?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Womens 1 CT. T.W. Natural White Diamond Sterling Silver 21mm Hoop Earrings,ppr5007960946,,,583.32,583.32,833.32,833.32,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I3', 'Earring Back: Hinged', 'Setting: Prong', 'Stone Cut: Round', 'Diamond Color: K']",0.0,0.0,SALE,False,False,29389200018,USD,more brands,,/p/womens-1-ct-tw-natural-white-diamond-sterling-silver-21mm-hoop-earrings/ppr5007960946?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Online Only', 'icon': 'mouse'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,466.65,466.65,STAYWARM,False,False,2020-01-16T22:01:28,DP0116202009013904M.tif,DP0116202009013910M.tif,available online only,,,,https://www.jcpenney.com/p/womens-1-ct-tw-natural-white-diamond-sterling-silver-21mm-hoop-earrings/ppr5007960946?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
I/Si2 1 CT. T.W. Lab Grown White Diamond 14K Gold Over Silver 9.8mm Pear Stud Earrings,ppr5008637949,,,583.32,583.32,833.32,833.32,SALE,False,False,,False,,,False,original,False,True,"['Features: In A Gift Box', 'Diamond Clarity: Si2', 'Earring Back: Screw Back Post', 'Setting: Channel', 'Shape: Pear']",0.0,0.0,SALE,False,False,27101310018,USD,more brands,"[{'colorName': 'Gold Over Silver', 'swatchImageId': 'DP1216202513104785S.tif', 'colorizedImageId': 'DP1216202513104475M.tif', 'colorSeqNum': 1, 'skuId': '27101310018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1216202513104682M.tif', 'colorSeq': 0}, {'imgId': 'DP1216202513105029M.tif', 'colorSeq': 1}, {'imgId': 'DP1216202513104578M.tif', 'colorSeq': 2}]}]",/p/i-si2-1-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-98mm-pear-stud-earrings/ppr5008637949?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,466.65,466.65,STAYWARM,False,False,2025-12-16T22:05:32,DP1216202513104475M.tif,DP1216202513104682M.tif,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/i-si2-1-ct-tw-lab-grown-white-diamond-14k-gold-over-silver-98mm-pear-stud-earrings/ppr5008637949?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(H-I / I1) 1/4 CT. T.W. Lab Grown White Diamond Sterling Silver 8.9mm Oval Stud Earrings,ppr5008284061,,,227.49,227.49,324.98,324.98,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I1', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Oval', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29320040018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507085786S.tif', 'colorizedImageId': 'DP0417202407232113M.tif', 'colorSeqNum': 1, 'skuId': '29320040018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0417202407232420M.tif', 'colorSeq': 0}, {'imgId': 'DP0417202407232011M.tif', 'colorSeq': 3}, {'imgId': 'DP0522202407284524M.tif', 'colorSeq': 5}]}]",/p/h-i-i1-1-4-ct-tw-lab-grown-white-diamond-sterling-silver-89mm-oval-stud-earrings/ppr5008284061?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,181.99,181.99,STAYWARM,False,False,2022-11-16T22:03:14,DP0417202407232113M.tif,DP0417202407232420M.tif,,,,,https://www.jcpenney.com/p/h-i-i1-1-4-ct-tw-lab-grown-white-diamond-sterling-silver-89mm-oval-stud-earrings/ppr5008284061?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
Ever Star (H-I / I1) 1 1/2 CT.T.W. Lab-Grown Diamond 10K Gold 12mm Stud Earrings,ppr5008254068,,,2624.99,2624.99,3749.98,3749.98,SALE,False,False,,False,,,False,original,False,True,"['Diamond Clarity: I1', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,27142450018,USD,ever star,"[{'colorName': 'White', 'swatchImageId': 'DP0315202507065665S.tif', 'colorizedImageId': 'DP0418202407173380M.tif', 'colorSeqNum': 1, 'skuId': '27142450018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0418202407173686M.tif', 'colorSeq': 1}, {'imgId': 'DP0418202407173278M.tif', 'colorSeq': 4}, {'imgId': 'DP0521202407413293M.tif', 'colorSeq': 9}]}]",/p/ever-star-h-i-i1-1-1-2-cttw-lab-grown-diamond-10k-gold-12mm-stud-earrings/ppr5008254068?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,271,True,2099.99,2099.99,STAYWARM,False,False,2022-07-25T15:03:39,DP0418202407173380M.tif,DP0418202407173686M.tif,,,,,https://www.jcpenney.com/p/ever-star-h-i-i1-1-1-2-cttw-lab-grown-diamond-10k-gold-12mm-stud-earrings/ppr5008254068?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
(H-I / I1) 1 CT. T.W. Lab Grown White Diamond Sterling Silver 10.6mm Round Stud Earrings,ppr5008138863,,,874.99,874.99,1249.98,1249.98,SALE,False,False,,False,,"[{'name': 'Shop the Collection', 'priority': 1, 'urlParam': 'collection'}]",False,original,False,True,"['Diamond Clarity: I1', 'Earring Back: Friction', 'Setting: Prong', 'Shape: Round', 'Stone Cut: Round']",0.0,0.0,SALE,False,False,29389860018,USD,more brands,"[{'colorName': 'Sterling Silver', 'swatchImageId': 'DP0315202507101876S.tif', 'colorizedImageId': 'DP0920202107023764M.tif', 'colorSeqNum': 1, 'skuId': '29389860018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0920202107023759M.tif', 'colorSeq': 0}, {'imgId': 'DP0920202107023768M.tif', 'colorSeq': 1}, {'imgId': 'DP0522202407441806M.tif', 'colorSeq': 2}]}]",/p/h-i-i1-1-ct-tw-lab-grown-white-diamond-sterling-silver-106mm-round-stud-earrings/ppr5008138863?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,293,True,699.99,699.99,STAYWARM,False,False,2021-09-20T22:02:40,DP0920202107023764M.tif,DP0920202107023759M.tif,,,,,https://www.jcpenney.com/p/h-i-i1-1-ct-tw-lab-grown-white-diamond-sterling-silver-106mm-round-stud-earrings/ppr5008138863?pTmplType=regular&searchTerm=diamond+earrings&geoZip=55057,20251229,diamond earrings
