name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,videoId,ppShotType,upperLeftBadge,bottomBadges,promotionMessages,product_url,date_scraped,search_term
Solinotes Osman Thus Eau De Parfum,ppr5008540659,5.0,1.0,18.4,18.4,23.0,23.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Cruelty Free, Vegan', 'Fragrance Family: Floral', 'Fluid Ounces: 1.7 oz.', 'Ingredients: Aluminum Free, Phthalate Free, Sulfate-Free', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91530700018,USD,solinotes,"[{'colorName': '1 7 Oz', 'swatchImageId': 'DP0429202511041269S.tif', 'colorizedImageId': 'DP0429202511041060M.tif', 'colorSeqNum': 1, 'skuId': '91530700018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0429202511041165M.tif', 'colorSeq': 0}, {'imgId': 'DP0429202511041374M.tif', 'colorSeq': 1}, {'imgId': 'DP0429202511040957M.tif', 'colorSeq': 2}]}]",/p/solinotes-osman-thus-eau-de-parfum/ppr5008540659?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-06-16T18:03:19,DP0429202511041060M.tif,DP0429202511041165M.tif,,,,,,https://www.jcpenney.com/p/solinotes-osman-thus-eau-de-parfum/ppr5008540659?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Rabanne Phantom Elixir,ppr5008529685,,,136.0,136.0,170.0,170.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Sweet', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Extrait De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91529910018,USD,rabanne,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0906202513211088S.tif', 'colorizedImageId': 'DP0906202513210880M.tif', 'colorSeqNum': 1, 'skuId': '91529910018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0906202513210984M.tif', 'colorSeq': 0}, {'imgId': 'DP0906202513210775M.tif', 'colorSeq': 1}]}]",/p/rabanne-phantom-elixir/ppr5008529685?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-09-06T22:03:49,DP0906202513210880M.tif,DP0906202513210984M.tif,,,,,,https://www.jcpenney.com/p/rabanne-phantom-elixir/ppr5008529685?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Calvin Klein Eternity For Men Aqua Eau De Toilette 2-Pc Gift Set ($156 Value),ppr5008422635,4.5745,141.0,86.4,86.4,108.0,108.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['# Pieces In Set: 2', 'Included: 2 Eau De Toilettes', 'Fragrance Family: Fresh', 'Fluid Ounces: 4.4 oz.', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91524580018,USD,calvin klein,"[{'colorName': 'Aqua', 'swatchImageId': 'DP0116202411043519S.tif', 'colorizedImageId': 'DP0116202411043417M.tif', 'colorSeqNum': 1, 'skuId': '91524580018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0924202407295463M.tif', 'colorSeq': 0}, {'imgId': 'DP0116202411043313M.tif', 'colorSeq': 1}, {'imgId': 'DP0924202407295360M.tif', 'colorSeq': 2}]}]",/p/calvin-klein-eternity-for-men-aqua-eau-de-toilette-2-pc-gift-set-156-value/ppr5008422635?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-02-13T18:01:51,DP0116202411043417M.tif,DP1113202411113669M.tif,,PPA,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/calvin-klein-eternity-for-men-aqua-eau-de-toilette-2-pc-gift-set-156-value/ppr5008422635?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
"Montblanc Starwalker Extreme Eau De Toilette, 2.5 Oz",ppr5008264282,5.0,1.0,68.0,68.0,85.0,85.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fougere (aromatic)', 'Fluid Ounces: 2.5 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91510390018,USD,montblanc,"[{'colorName': '2 5 Oz', 'swatchImageId': 'DP1126202407452836S.tif', 'colorizedImageId': 'DP1126202407452633M.tif', 'colorSeqNum': 1, 'skuId': '91510390018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1126202407452734M.tif', 'colorSeq': 0}, {'imgId': 'DP1113202409195870M.tif', 'colorSeq': 1}]}]",/p/montblanc-starwalker-extreme-eau-de-toilette-25-oz/ppr5008264282?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-09-09T16:02:37,DP1126202407452633M.tif,DP1126202407452734M.tif,,,,,,https://www.jcpenney.com/p/montblanc-starwalker-extreme-eau-de-toilette-25-oz/ppr5008264282?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
David Beckham Botanical Resin Eau De Parfum Exclusive to JCPenney,ppr5008497736,5.0,2.0,43.99,43.99,54.99,54.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Vegan', 'Fragrance Family: Amber', 'Fluid Ounces: 3.3 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum']",20.0,20.0,SALE,False,False,91528940018,USD,david beckham,"[{'colorName': '3 3 Oz', 'swatchImageId': 'DP1118202409301733S.tif', 'colorizedImageId': 'DP1118202409301631M.tif', 'colorSeqNum': 1, 'skuId': '91528940018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1118202409302141M.tif', 'colorSeq': 0}, {'imgId': 'DP1118202409301936M.tif', 'colorSeq': 1}, {'imgId': 'DP1118202409301530M.tif', 'colorSeq': 2}]}]",/p/david-beckham-botanical-resin-eau-de-parfum-exclusive-to-jcpenney/ppr5008497736?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-06-11T12:03:23,DP1118202409301631M.tif,DP1118202409302141M.tif,9152894A_V_VA_MULTI,,,,,https://www.jcpenney.com/p/david-beckham-botanical-resin-eau-de-parfum-exclusive-to-jcpenney/ppr5008497736?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
"Mercedes-Benz Man [Intense] Eau De Toilette, 3.4 Oz",ppr5008215923,5.0,1.0,81.6,81.6,102.0,102.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Woody & Earthy', 'Fluid Ounces: 3.4 oz.', 'Formulation: Liquid', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91507440018,USD,mercedes-benz,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0929202307364505S.tif', 'colorizedImageId': 'DP0929202307364196M.tif', 'colorSeqNum': 1, 'skuId': '91507440018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0929202307364402M.tif', 'colorSeq': 0}, {'imgId': 'DP0929202307364609M.tif', 'colorSeq': 1}, {'imgId': 'DP0929202307364093M.tif', 'colorSeq': 2}]}]",/p/mercedes-benz-man-intense-eau-de-toilette-34-oz/ppr5008215923?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-01-02T14:01:25,DP0929202307364196M.tif,DP1113202409174621M.tif,,PPA,,,,https://www.jcpenney.com/p/mercedes-benz-man-intense-eau-de-toilette-34-oz/ppr5008215923?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Carolina Herrera Good Girl Blush Eau de Parfum Travel Spray,ppr5008610001,4.6272,558.0,31.2,31.2,39.0,39.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Floral', 'Fluid Ounces: .34 oz.', 'Formulation: Liquid', 'Fragrance Concentration: Eau De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91533990018,USD,carolina herrera,"[{'colorName': '0 34 Oz', 'swatchImageId': 'DP1031202507234263S.tif', 'colorizedImageId': 'DP1031202507233846M.tif', 'colorSeqNum': 1, 'skuId': '91533990018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1031202507234054M.tif', 'colorSeq': 0}, {'imgId': 'DP1031202507233741M.tif', 'colorSeq': 1}, {'imgId': 'DP1031202507233950M.tif', 'colorSeq': 2}]}]",/p/carolina-herrera-good-girl-blush-eau-de-parfum-travel-spray/ppr5008610001?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-10-31T22:03:06,DP1031202507233846M.tif,DP1031202507234054M.tif,,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/carolina-herrera-good-girl-blush-eau-de-parfum-travel-spray/ppr5008610001?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
"Calvin Klein Ck Cotton Musk Hair & Body Perfume Mist, 7.9 Oz",ppr5008569456,4.75,48.0,30.4,30.4,38.0,38.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fresh', 'Fluid Ounces: 7.9 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau Fraiche', 'Cbd: No']",20.0,20.0,SALE,False,False,91531600018,USD,calvin klein,"[{'colorName': '8 3 Oz', 'swatchImageId': 'DP0708202507215664S.tif', 'colorizedImageId': 'DP0708202507215246M.tif', 'colorSeqNum': 1, 'skuId': '91531600018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0708202507215559M.tif', 'colorSeq': 0}, {'imgId': 'DP0708202507215350M.tif', 'colorSeq': 1}, {'imgId': 'DP0708202507215454M.tif', 'colorSeq': 2}]}]",/p/calvin-klein-ck-cotton-musk-hair-body-perfume-mist-79-oz/ppr5008569456?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-08-12T19:03:42,DP0708202507215246M.tif,DP0708202507215559M.tif,,,,,,https://www.jcpenney.com/p/calvin-klein-ck-cotton-musk-hair-body-perfume-mist-79-oz/ppr5008569456?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
DKNY Be Delicious Orchard St. Eau De Parfum 2-Pc Gift Set ($132 Value),ppr5008407436,,,82.4,82.4,103.0,103.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 Eau De Parfums, 1 Travel Sprays', 'Fragrance Family: Fruity', 'Fluid Ounces: 3.9 oz.', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91524250018,USD,dkny,"[{'colorName': 'Dkny', 'swatchImageId': 'DP1214202309132386S.tif', 'colorizedImageId': 'DP1214202309132284M.tif', 'colorSeqNum': 1, 'skuId': '91524250018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0424202413202527M.tif', 'colorSeq': 0}, {'imgId': 'DP0424202413202425M.tif', 'colorSeq': 1}, {'imgId': 'DP0424202413202323M.tif', 'colorSeq': 2}]}]",/p/dkny-be-delicious-orchard-st-eau-de-parfum-2-pc-gift-set-132-value/ppr5008407436?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-02-13T13:01:36,DP1214202309132284M.tif,DP0424202413202527M.tif,,,,,,https://www.jcpenney.com/p/dkny-be-delicious-orchard-st-eau-de-parfum-2-pc-gift-set-132-value/ppr5008407436?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Oscar De La Renta Alibi Eau So Charming,ppr5008549367,5.0,1.0,79.2,79.2,99.0,99.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Vegan', 'Fragrance Family: Floral', 'Fluid Ounces: 3.4 oz.', 'Ingredients: Phthalate Free, Aluminum Free', 'Fragrance Concentration: Eau De Toilette']",20.0,20.0,SALE,False,False,91531430018,USD,oscar de la renta,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0806202511260315S.tif', 'colorizedImageId': 'DP0806202511260001M.tif', 'colorSeqNum': 1, 'skuId': '91531430018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0806202511260210M.tif', 'colorSeq': 0}, {'imgId': 'DP0806202511255896M.tif', 'colorSeq': 1}, {'imgId': 'DP0806202511260106M.tif', 'colorSeq': 2}]}]",/p/oscar-de-la-renta-alibi-eau-so-charming/ppr5008549367?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-08-06T22:14:36,DP0806202511260001M.tif,DP0806202511260210M.tif,,,,,,https://www.jcpenney.com/p/oscar-de-la-renta-alibi-eau-so-charming/ppr5008549367?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Drakkar Intense Eau De Parfum,ppr5008215217,4.1891,238.0,38.4,38.4,48.0,48.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fougere (aromatic)', 'Fluid Ounces: 1.7 oz.', 'Formulation: Liquid', 'Fragrance Concentration: Eau De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91507290018,USD,drakkar,"[{'colorName': '1 7 Oz', 'swatchImageId': 'DP1204202409133246S.tif', 'colorizedImageId': 'DP1204202409133144M.tif', 'colorSeqNum': 1, 'skuId': '91507290018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1102202513015483M.tif', 'colorSeq': 0}, {'imgId': 'DP0403202511170085M.tif', 'colorSeq': 1}, {'imgId': 'DP0403202511165982M.tif', 'colorSeq': 2}]}]",/p/drakkar-intense-eau-de-parfum/ppr5008215217?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-03-25T14:02:58,DP1204202409133144M.tif,DP1113202409174010M.tif,9150729_10512A_V_VA_1.7OZ,PPA,,,,https://www.jcpenney.com/p/drakkar-intense-eau-de-parfum/ppr5008215217?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
David Beckham Amber Breeze Eau De Parfum,ppr5008408144,4.3333,3.0,43.99,43.99,54.99,54.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Vegan', 'Fragrance Family: Amber', 'Fluid Ounces: 3.3 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum']",20.0,20.0,SALE,False,False,91524380018,USD,david beckham,"[{'colorName': '3 3 Oz', 'swatchImageId': 'DP1118202409300205S.tif', 'colorizedImageId': 'DP1118202409300103M.tif', 'colorSeqNum': 1, 'skuId': '91524380018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1118202409300409M.tif', 'colorSeq': 0}, {'imgId': 'DP1118202409300000M.tif', 'colorSeq': 1}, {'imgId': 'DP1118202409300511M.tif', 'colorSeq': 2}]}]",/p/david-beckham-amber-breeze-eau-de-parfum/ppr5008408144?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-12-13T10:01:55,DP1118202409300103M.tif,DP1113202411111712M.tif,,PPA,,,,https://www.jcpenney.com/p/david-beckham-amber-breeze-eau-de-parfum/ppr5008408144?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Perry Ellis Pure Blue 4-Pc Gift Set,ppr5008554875,3.0,1.0,64.0,64.0,80.0,80.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['# Pieces In Set: 4', 'Included: 1 Shower Gel(s), 3 Travel Sprays', 'Fragrance Family: Fresh', 'Fluid Ounces: 12.6 oz.', 'Fragrance Concentration: Eau De Toilette']",20.0,20.0,SALE,False,False,91532370018,USD,perry ellis,"[{'colorName': 'Pure Blue', 'swatchImageId': 'DP1105202511164371S.tif', 'colorizedImageId': 'DP1105202511164266M.tif', 'colorSeqNum': 1, 'skuId': '91532370018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1211202515073386M.tif', 'colorSeq': 0}, {'imgId': 'DP1211202515073283M.tif', 'colorSeq': 1}]}]",/p/perry-ellis-pure-blue-4-pc-gift-set/ppr5008554875?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-11-05T22:06:19,DP1105202511164266M.tif,DP1211202515073386M.tif,,,"[{'name': 'NEW', 'priority': 1, 'urlParam': 'new'}]",,,https://www.jcpenney.com/p/perry-ellis-pure-blue-4-pc-gift-set/ppr5008554875?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
David Beckham Amber Breeze Eau De Parfum 2-Pc Gift Set ($58 Value),ppr5008457244,5.0,2.0,23.99,23.99,29.99,29.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 Eau De Parfums, 1 Shower Gel(s)', 'Fragrance Family: Amber', 'Fluid Ounces: 8.4 oz.', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91527180018,USD,david beckham,"[{'colorName': 'Ab', 'swatchImageId': 'DP0605202407135515S.tif', 'colorizedImageId': 'DP0605202407135414M.tif', 'colorSeqNum': 1, 'skuId': '91527180018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0605202407135922M.tif', 'colorSeq': 0}, {'imgId': 'DP0605202407135719M.tif', 'colorSeq': 1}, {'imgId': 'DP0605202407135312M.tif', 'colorSeq': 2}]}]",/p/david-beckham-amber-breeze-eau-de-parfum-2-pc-gift-set-58-value/ppr5008457244?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-08-27T09:03:46,DP0605202407135414M.tif,DP1113202413021882M.tif,,PPA,,,,https://www.jcpenney.com/p/david-beckham-amber-breeze-eau-de-parfum-2-pc-gift-set-58-value/ppr5008457244?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
GUESS Uomo Men / Homme Eau De Toilette,ppr5008324355,5.0,1.0,36.8,60.0,46.0,75.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Included: 1 Eau De Toilettes', 'Features: Vegan', 'Fragrance Family: Warm & Spicy', 'Fluid Ounces: 1.7 oz.', 'Ingredients: Phthalate Free, Aluminum Free']",20.0,20.0,SALE,False,False,91515090018,USD,guess,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0105202307372531S.tif', 'colorizedImageId': 'DP0105202307372428M.tif', 'colorSeqNum': 1, 'skuId': '91515250018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0105202307372943M.tif', 'colorSeq': 0}, {'imgId': 'DP0105202307372840M.tif', 'colorSeq': 1}, {'imgId': 'DP0105202307372737M.tif', 'colorSeq': 2}]}, {'colorName': '1 Oz', 'swatchImageId': 'DP1230202207164494S.tif', 'colorizedImageId': 'DP1230202207164390M.tif', 'colorSeqNum': 2, 'skuId': '91515100018', 'defaultSwatch': False}, {'colorName': '1 7 Oz', 'swatchImageId': 'DP1230202207164285S.tif', 'colorizedImageId': 'DP1230202207164181M.tif', 'colorSeqNum': 3, 'skuId': '91515090018', 'defaultSwatch': False}]",/p/guess-uomo-men-homme-eau-de-toilette/ppr5008324355?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-02-17T11:01:58,DP0105202307372428M.tif,DP1113202409214557M.tif,,PPA,,,,https://www.jcpenney.com/p/guess-uomo-men-homme-eau-de-toilette/ppr5008324355?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
David Beckham Amber Breeze 2-Pc Gift Set,ppr5008551249,,,23.99,23.99,29.99,29.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['# Pieces In Set: 2', 'Fluid Ounces: 8.3 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91531700018,USD,david beckham,"[{'colorName': '8 3 Oz', 'swatchImageId': 'DP0610202509075708S.tif', 'colorizedImageId': 'DP0610202509075603M.tif', 'colorSeqNum': 1, 'skuId': '91531700018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0610202509080021M.tif', 'colorSeq': 0}, {'imgId': 'DP0610202509075916M.tif', 'colorSeq': 1}, {'imgId': 'DP0610202509075500M.tif', 'colorSeq': 2}]}]",/p/david-beckham-amber-breeze-2-pc-gift-set/ppr5008551249?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-09-24T23:02:36,DP0610202509075603M.tif,DP0610202509080021M.tif,,,,,,https://www.jcpenney.com/p/david-beckham-amber-breeze-2-pc-gift-set/ppr5008551249?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
David Beckham Classic Eau De Toilette,ppr5008359546,4.2066,121.0,23.99,23.99,29.99,29.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Vegan', 'Fragrance Family: Amber', 'Fluid Ounces: 1.6 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette']",20.0,20.0,SALE,False,False,91518550018,USD,david beckham,"[{'colorName': '1 7 Oz', 'swatchImageId': 'DP1022202307511008S.tif', 'colorizedImageId': 'DP1022202307510700M.tif', 'colorSeqNum': 1, 'skuId': '91518550018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1022202307510802M.tif', 'colorSeq': 0}, {'imgId': 'DP1022202307510494M.tif', 'colorSeq': 1}, {'imgId': 'DP1022202307511213M.tif', 'colorSeq': 2}]}]",/p/david-beckham-classic-eau-de-toilette/ppr5008359546?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-07-31T10:59:49,DP1022202307510700M.tif,DP1113202411070080M.tif,,PPA,,,,https://www.jcpenney.com/p/david-beckham-classic-eau-de-toilette/ppr5008359546?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Calvin Klein Eternity For Men Aqua All Over Body Spray,ppr5008396161,5.0,1.0,20.8,20.8,26.0,26.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Woody & Earthy', 'Fluid Ounces: 5.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91521830018,USD,calvin klein,"[{'colorName': '6 8 Oz', 'swatchImageId': 'DP0908202307232997S.tif', 'colorizedImageId': 'DP0908202307232894M.tif', 'colorSeqNum': 1, 'skuId': '91521830018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0911202309150935M.tif', 'colorSeq': 0}, {'imgId': 'DP0911202309150833M.tif', 'colorSeq': 1}, {'imgId': 'DP0911202309150730M.tif', 'colorSeq': 2}]}]",/p/calvin-klein-eternity-for-men-aqua-all-over-body-spray/ppr5008396161?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-10-03T16:03:53,DP0908202307232894M.tif,DP1113202411100387M.tif,,PPA,,,,https://www.jcpenney.com/p/calvin-klein-eternity-for-men-aqua-all-over-body-spray/ppr5008396161?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
